dim_site_id,dim_source,dim_load_date,site_name,on_sitehousing,createdon,updatedon,verificationlevel,visiting_country,visiting_region,is_certification_scope
43FDBFDD8F9E401E7F2E7E6067396D1A,RACP,09/09/22 12:26:00,Site 018046,No,01/01/00 00:00:00,05/23/22 19:47:00,To Be Determined,Brazil,Latin America,TRUE
44361B6661B0DBA781695F40062B6F0A,RACP,09/09/22 12:26:00,Site 287904,No,04/21/22 08:05:00,01/01/00 00:00:00,,Colombia,Latin America,FALSE
4440C7C56865EB04A336225E8CFDF1C0,RACP,09/09/22 12:26:00,Site 645226,No,04/21/22 08:05:00,04/08/22 13:40:00,B-Low,Colombia,Latin America,TRUE
44947A0D94DD32B5BF2FEF44F0903619,RACP,09/09/22 12:26:00,Site 025854,No,04/21/22 08:09:00,12/07/21 14:43:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
44C75DD7460D9407E091AE24A6BA1D25,RACP,09/09/22 12:26:00,Site 787694,Yes,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
44CA648C26102E265574D8C65FE26D6A,RACP,09/09/22 12:26:00,Site 996609,No,01/01/00 00:00:00,07/20/22 14:52:00,,India,Asia and Pacific,TRUE
44FBBE4A62F09C0C146B572581E226BE,RACP,09/09/22 12:26:00,Site 966169,No,01/01/00 00:00:00,05/23/22 19:47:00,To Be Determined,Brazil,Latin America,TRUE
45843E0613558BCBB3FD735F7B5A7BC6,RACP,09/09/22 12:26:00,Site 827402,,09/02/22 12:50:00,01/01/00 00:00:00,,Brazil,Latin America,TRUE
45ADDECE7FD76969BEF28C4182289B03,RACP,09/09/22 12:26:00,Site 938389,No,04/21/22 08:05:00,04/08/22 13:49:00,B-Low,Colombia,Latin America,TRUE
45C890A2608BB21FFD579E0E2A736233,RACP,09/09/22 12:26:00,Site 115672,Yes,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Kenya,Africa,TRUE
45CA3D9B73F8531A5F1FDB46B3ADD3C3,RACP,09/09/22 12:26:00,Site 424381,,08/08/22 16:05:00,08/08/22 16:12:00,Not Applicable,Costa Rica,Latin America,TRUE
45CC95BCA69D6B920399A53B916DE737,RACP,09/09/22 12:26:00,Site 513683,Yes,04/21/22 08:11:00,01/27/22 15:44:00,Not Applicable,India,Asia and Pacific,TRUE
46440EABCE8CC5AD7A01B8F91ACE39F5,RACP,09/09/22 12:26:00,Site 417897,No,04/21/22 08:05:00,05/05/22 13:39:00,B-Low,Germany,Europe,TRUE
46507E36A9BDBD23E7FC963785269A03,RACP,09/09/22 12:26:00,Site 333532,No,04/21/22 08:08:00,01/13/22 15:07:00,B-Low,Brazil,Latin America,TRUE
467F24A88DEC709294BAC62FE7B90ADB,RACP,09/09/22 12:26:00,Site 420448,No,01/01/00 00:00:00,08/05/22 22:16:00,,Panama,Latin America,TRUE
46888A4DF4A66791CD6A3FEB05B0056B,RACP,09/09/22 12:26:00,Site 082603,No,01/01/00 00:00:00,09/08/22 08:55:00,To Be Determined,Netherlands (the),Europe,TRUE
4695A1C58CDA7777C5C41AEA375D487D,RACP,09/09/22 12:26:00,Site 758202,No,01/01/00 00:00:00,08/26/22 09:39:00,Needs Manual Review,Hungary,Europe,TRUE
46AE661892227584364F0E57E44F983D,RACP,09/09/22 12:26:00,Site 092589,No,05/10/22 09:11:00,05/16/22 14:55:00,Not Applicable,Uganda,Africa,TRUE
46B177EFFE4135F13916FF75DF419B6E,RACP,09/09/22 12:26:00,Site 308400,No,04/21/22 08:12:00,01/01/00 00:00:00,Not Applicable,Nicaragua,Latin America,TRUE
46EDC288115B9A9919F49E3908CDBA04,RACP,09/09/22 12:26:00,Site 481467,No,04/21/22 08:08:00,01/06/22 20:42:00,B-Low,Ghana,Africa,TRUE
46F9B602A8A2A69B54647FDDD620B750,RACP,09/09/22 12:26:00,Site 370815,Yes,04/21/22 08:09:00,10/29/21 05:26:00,Not Applicable,India,Asia and Pacific,TRUE
4703D360534F782B6333F175BC4E8335,RACP,09/09/22 12:26:00,Site 289294,No,05/16/22 08:29:00,05/26/22 15:57:00,D-High,Egypt,Africa,TRUE
4717D3BD4E055EA35BE6F9B506AC29F2,RACP,09/09/22 12:26:00,Site 080466,No,01/01/00 00:00:00,06/29/22 15:44:00,,Costa Rica,Latin America,TRUE
475D2FB7C2BA694FBF1FD02A52000BC3,RACP,09/09/22 12:26:00,Site 466158,No,01/01/00 00:00:00,08/22/22 12:22:00,,Italy,Europe,TRUE
47CEF9ADE0EC12B9FE40DC53DFDA5E15,RACP,09/09/22 12:26:00,Site 574006,No,01/01/00 00:00:00,08/12/22 02:22:00,Not Applicable,Japan,Asia and Pacific,TRUE
47D4E08DC0B753BF5BB55F308478B981,RACP,09/09/22 12:26:00,Site 365213,No,01/01/00 00:00:00,06/28/22 07:08:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
47F8D8CC60A604A7665895113252AF1A,RACP,09/09/22 12:26:00,Site 838651,No,04/21/22 08:05:00,04/08/22 13:56:00,E-Very High,Colombia,Latin America,TRUE
48392BF684D90BB706835FEBF50A867D,RACP,09/09/22 12:26:00,Site 062451,No,06/15/22 11:34:00,06/15/22 11:34:00,,Ethiopia,Africa,TRUE
483A72C5FEDC2981366AB9A10BF1F373,RACP,09/09/22 12:26:00,Site 953139,No,05/06/22 13:37:00,06/06/22 18:27:00,D-High,Poland,Europe,TRUE
485BDD456CAF59EF9BDD35F928FF26FE,RACP,09/09/22 12:26:00,Site 824080,No,04/21/22 08:07:00,04/07/22 06:00:00,Not Applicable,India,Asia and Pacific,TRUE
4885625862461F690583AB0121A379B4,RACP,09/09/22 12:26:00,Site 185289,No,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
48CB9E773D662D9EE96690B4AFB8BF1F,RACP,09/09/22 12:26:00,Site 451544,No,04/21/22 08:09:00,04/15/22 14:00:00,B-Low,Japan,Asia and Pacific,TRUE
494025DFD178943135F00FC9637FB6C4,RACP,09/09/22 12:26:00,Site 401627,No,04/21/22 08:10:00,12/15/21 15:55:00,C-Medium,Germany,Europe,TRUE
496D3256766F23D2B0C066C0CA836FE9,RACP,09/09/22 12:26:00,Site 889441,No,04/21/22 08:07:00,02/03/22 12:18:00,Not Applicable,Kenya,Africa,TRUE
4975D20E9369FABD7463C28C6E836844,RACP,09/09/22 12:26:00,Site 869470,No,04/21/22 08:12:00,01/01/00 00:00:00,Not Applicable,Turkey,Asia and Pacific,TRUE
4985A7129A87FAC8336CE0260713D5F6,RACP,09/09/22 12:26:00,Site 907493,No,04/21/22 08:11:00,01/01/00 00:00:00,D-High,Germany,Europe,TRUE
49A784A89B5E0F57CA6D092990C2D534,RACP,09/09/22 12:26:00,Site 050805,No,04/21/22 08:09:00,01/25/22 21:00:00,B-Low,Germany,Europe,TRUE
49D536670F5BA17234FD383A3574C16B,RACP,09/09/22 12:26:00,Site 786342,,01/01/00 00:00:00,06/17/22 16:29:00,,Ghana,Africa,TRUE
49F7FD1BB450DC1918C4C88AE7DA616C,RACP,09/09/22 12:26:00,Site 727949,No,01/01/00 00:00:00,06/14/22 02:36:00,Needs Manual Review,Australia,Asia and Pacific,TRUE
4A02CE5F2C4584A23761F6FB381C72EF,RACP,09/09/22 12:26:00,Site 303704,,06/29/22 20:13:00,06/29/22 20:14:00,Not Applicable,Colombia,Latin America,TRUE
4A0CA764F69AADA87AD70E8505D8B5EB,RACP,09/09/22 12:26:00,Site 128117,No,01/01/00 00:00:00,09/08/22 08:55:00,To Be Determined,Germany,Europe,TRUE
4A1848559D38E18F2E3143040315E92F,RACP,09/09/22 12:26:00,Site 160783,Yes,04/21/22 08:11:00,01/27/22 15:44:00,Not Applicable,India,Asia and Pacific,TRUE
4A2D9474353D94115CF660E3B3BEB203,RACP,09/09/22 12:26:00,Site 276696,,08/08/22 16:04:00,08/08/22 16:12:00,Not Applicable,Costa Rica,Latin America,TRUE
4A498BEE47F37900E024C83E73AE7631,RACP,09/09/22 12:26:00,Site 848403,,07/29/22 21:47:00,07/29/22 22:00:00,Not Applicable,Colombia,Latin America,TRUE
4A4C1443940CA74BD7B6B5111799DAB6,RACP,09/09/22 12:26:00,Site 510853,No,07/12/22 17:30:00,07/12/22 20:39:00,Not Applicable,Colombia,Latin America,TRUE
4A7F8956549C724444A45762DBB4B143,RACP,09/09/22 12:26:00,Site 228998,,07/30/22 00:27:00,07/30/22 00:28:00,Not Applicable,Trinidad and Tobago,Latin America,TRUE
4A7FA18A4269A8AFBACF34252CDBD863,RACP,09/09/22 12:26:00,Site 918420,No,04/21/22 08:08:00,12/21/21 17:58:00,C-Medium,Belgium,Europe,TRUE
4A98000FABB64F2A54DCB012075F8A9B,RACP,09/09/22 12:26:00,Site 612524,No,01/01/00 00:00:00,05/20/22 21:39:00,,Nicaragua,Latin America,TRUE
4AA2C820B28628DFE8E519A22122EA77,RACP,09/09/22 12:26:00,Site 060933,,06/21/22 19:07:00,06/21/22 20:21:00,Not Applicable,Ethiopia,Africa,TRUE
4AAA2BDFF52C7A62DE77A9EDB9873D31,RACP,09/09/22 12:26:00,Site 261860,No,04/21/22 08:06:00,03/10/22 17:45:00,Not Applicable,Guatemala,Latin America,TRUE
4AD9AA6378CF41029936611A1C438918,RACP,09/09/22 12:26:00,Site 724999,Yes,04/21/22 08:08:00,12/17/21 14:31:00,Not Applicable,Democratic Republic of Congo,Africa,TRUE
4ADD938F30FEC6DB57CD25A567DDBBEC,RACP,09/09/22 12:26:00,Site 243612,,08/02/22 09:31:00,08/02/22 09:32:00,Needs Manual Review,China,Asia and Pacific,TRUE
4B681AFD6B9B5E3F0B26DCF84706DBC3,RACP,09/09/22 12:26:00,Site 808684,No,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
4BB9888D2C37B76A599F87521FEA3148,RACP,09/09/22 12:26:00,Site 912111,Yes,01/01/00 00:00:00,08/10/22 08:54:00,,Viet Nam,Asia and Pacific,TRUE
4BFAF2F1C78E59D3A12C89C7C8419AB6,RACP,09/09/22 12:26:00,Site 803748,No,04/21/22 08:05:00,01/01/00 00:00:00,,Canada,North America,FALSE
4C3F483CDE9CDE735B6D54945DF57932,RACP,09/09/22 12:26:00,Site 755432,No,01/01/00 00:00:00,08/01/22 17:58:00,Not Applicable,Guatemala,Latin America,TRUE
4C461359F6A052BF9C43E1F84C12E9A9,RACP,09/09/22 12:26:00,Site 679106,,05/31/22 09:32:00,06/07/22 16:52:00,B-Low,United Kingdom of Great Britain and Northern Ireland (the),Europe,TRUE
4C7ACA8E86378B09EAEEFF5077A17F64,RACP,09/09/22 12:26:00,Site 914176,No,04/21/22 08:09:00,11/02/21 10:29:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
4C8920A2CBB4519178897D8782B64A08,RACP,09/09/22 12:26:00,Site 943504,Yes,01/01/00 00:00:00,06/21/22 06:55:00,,Kenya,Africa,TRUE
4C9203A692F082D6E7DC4E9C4BF08101,RACP,09/09/22 12:26:00,Site 241829,Yes,04/21/22 08:11:00,08/09/22 19:41:00,B-Low,Chile,Latin America,TRUE
4CFD808497A43A8BF2B20278F508EAA9,RACP,09/09/22 12:26:00,Site 096293,,05/19/22 04:28:00,06/09/22 01:29:00,Not Applicable,Thailand,Asia and Pacific,TRUE
4D0FAC97181DFE485B9FA4EDDA5A8AF1,RACP,09/09/22 12:26:00,Site 617285,No,04/21/22 08:05:00,04/07/22 06:00:00,Not Applicable,India,Asia and Pacific,TRUE
4D672A0D173099433DF605BC25D6EB25,RACP,09/09/22 12:26:00,Site 806391,Yes,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
4D673B2AA416B8A97091653603652ADD,RACP,09/09/22 12:26:00,Site 907829,No,04/21/22 08:10:00,01/01/00 00:00:00,Not Applicable,India,Asia and Pacific,TRUE
4D7425B5292E65D33266608FF8BFD1A2,RACP,09/09/22 12:26:00,Site 556587,No,01/01/00 00:00:00,08/01/22 07:10:00,Not Applicable,Turkey,Asia and Pacific,TRUE
4D9080061DA04ACF55F1BE4CA2A43F98,RACP,09/09/22 12:26:00,Site 980795,No,01/01/00 00:00:00,06/09/22 06:31:00,Not Applicable,China,Asia and Pacific,TRUE
4DAB352856FD20AC097028449522DB96,RACP,09/09/22 12:26:00,Site 487252,No,04/21/22 08:05:00,04/08/22 13:54:00,B-Low,Colombia,Latin America,TRUE
4DBFFD38C3BC60E111AEAC9EE4FC5C5D,RACP,09/09/22 12:26:00,Site 975967,No,04/21/22 08:09:00,11/20/21 00:58:00,Not Applicable,Costa Rica,Latin America,TRUE
4DCBF66362B6F2E8FA913DEC37C1868A,RACP,09/09/22 12:26:00,Site 310428,No,04/21/22 08:05:00,05/16/22 02:18:00,A-Very Low,Germany,Europe,TRUE
4DE9885D614A9C8521881837697DCE15,RACP,09/09/22 12:26:00,Site 562983,No,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
4E0D6D6B2B70CBC2D1A857AF70A89540,RACP,09/09/22 12:26:00,Site 984856,No,04/21/22 08:08:00,04/07/22 06:00:00,Not Applicable,India,Asia and Pacific,TRUE
4E268D1FA6F8777BAFA50449239EC5BA,RACP,09/09/22 12:26:00,Site 798891,No,05/23/22 23:07:00,05/23/22 23:08:00,Not Applicable,Mexico,Latin America,TRUE
4E5F567B7E004D5219B175AD3108AF5A,RACP,09/09/22 12:26:00,Site 908723,No,01/01/00 00:00:00,06/19/22 08:03:00,,China,Asia and Pacific,TRUE
4E65E3A791CCE0B2F0539C2A6925E956,RACP,09/09/22 12:26:00,Site 895146,No,05/06/22 13:36:00,06/06/22 18:30:00,C-Medium,Serbia,Europe,TRUE
4E6BA3D812780052EAC225B929CF4203,RACP,09/09/22 12:26:00,Site 605391,No,04/21/22 08:12:00,01/01/00 00:00:00,Not Applicable,Taiwan,Asia and Pacific,TRUE
4E99A2F1A05130C37A40C6B22F8D2D53,RACP,09/09/22 12:26:00,Site 365763,No,06/21/22 13:36:00,06/21/22 13:36:00,,Ethiopia,Africa,TRUE
4EA09844B007DB55B70C58E14871EBA6,RACP,09/09/22 12:26:00,Site 651600,No,04/21/22 08:05:00,04/08/22 13:54:00,B-Low,Colombia,Latin America,TRUE
4EAEBDF6C00A98512A1CE915A8745337,RACP,09/09/22 12:26:00,Site 026169,No,04/21/22 08:11:00,11/16/21 16:54:00,Not Applicable,Colombia,Latin America,TRUE
4F11E8A8A316E129BCA196FEF71F717A,RACP,09/09/22 12:26:00,Site 690673,,06/20/22 13:18:00,08/01/22 07:10:00,Not Applicable,Turkey,Asia and Pacific,TRUE
4F22608B0DBDEDE3646B0A40B953FC98,RACP,09/09/22 12:26:00,Site 427991,No,04/21/22 08:07:00,02/15/22 17:33:00,Not Applicable,Colombia,Latin America,TRUE
4F28A018A3D0671CE9B1A422AA1EE662,RACP,09/09/22 12:26:00,Site 958011,Yes,04/21/22 08:09:00,11/20/21 00:58:00,Not Applicable,Costa Rica,Latin America,TRUE
4F5F54A8EEA90194FC00084A1D3586E5,RACP,09/09/22 12:26:00,Site 919305,,07/19/22 05:53:00,08/30/22 15:40:00,A-Very Low,China,Asia and Pacific,TRUE
4FBBB64532446CC46BE2BCD013B35B83,RACP,09/09/22 12:26:00,Site 705843,No,01/01/00 00:00:00,09/01/22 10:17:00,,India,Asia and Pacific,TRUE
4FCBCB003ECFA865293F147CEAC0C426,RACP,09/09/22 12:26:00,Site 527543,,06/18/22 14:25:00,06/21/22 06:22:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
4FD532E744F5924CBC7B43987385D0EC,RACP,09/09/22 12:26:00,Site 885395,No,04/21/22 08:08:00,12/30/21 07:56:00,Not Applicable,India,Asia and Pacific,TRUE
4FD6B9477A28911405FC7E158FB45CFC,RACP,09/09/22 12:26:00,Site 729659,Yes,01/01/00 00:00:00,07/28/22 07:39:00,Not Applicable,Guatemala,Latin America,TRUE
4FE6D659E18276463451EDAA3D833EA4,RACP,09/09/22 12:26:00,Site 004768,No,01/01/00 00:00:00,07/21/22 11:06:00,,India,Asia and Pacific,TRUE
50001BF5719FF60854505DBD8FAE71BB,RACP,09/09/22 12:26:00,Site 818461,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Turkey,Asia and Pacific,TRUE
500B318847CD7B79E031CA59E4BE793C,RACP,09/09/22 12:26:00,Site 387850,No,01/01/00 00:00:00,06/06/22 08:49:00,Not Applicable,Kenya,Africa,TRUE
501DACB18DC3D2CB32310C6787D5AD72,RACP,09/09/22 12:26:00,Site 994963,Yes,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
50550958990425DC4FB229CDE5E9EEFB,RACP,09/09/22 12:26:00,Site 104222,No,01/01/00 00:00:00,09/02/22 15:46:00,Not Applicable,Peru,Latin America,TRUE
507A0240EE2655D080C2B9B54165AFD8,RACP,09/09/22 12:26:00,Site 711904,No,04/21/22 08:12:00,01/01/00 00:00:00,Not Applicable,China,Asia and Pacific,TRUE
5094383C4F577060F3AE5D2E2CA00FC7,RACP,09/09/22 12:26:00,Site 287696,,06/28/22 17:37:00,06/28/22 17:41:00,Not Applicable,Côte d'Ivoire,Africa,TRUE
50A4AA699E0934D31C60D1794F0605CC,RACP,09/09/22 12:26:00,Site 695708,No,04/21/22 08:11:00,11/16/21 16:54:00,Not Applicable,Colombia,Latin America,TRUE
50AC3A10AAA1FA1F53ED088EB46B4D5F,RACP,09/09/22 12:26:00,Site 455895,No,04/21/22 08:05:00,01/01/00 00:00:00,,Indonesia,Asia and Pacific,FALSE
50F985FAA7C4F7BF96B9E74BBD498E0F,RACP,09/09/22 12:26:00,Site 015603,,05/20/22 10:27:00,06/02/22 14:41:00,A-Very Low,Netherlands (the),Europe,TRUE
50FA6A116F4139F6A41EC50E4F6C6356,RACP,09/09/22 12:26:00,Site 991970,No,08/24/22 07:34:00,08/24/22 07:34:00,,Sri Lanka,Asia and Pacific,TRUE
51009FE69DB96EF9F025B61A20385E08,RACP,09/09/22 12:26:00,Site 736424,No,01/01/00 00:00:00,06/06/22 08:49:00,Not Applicable,Kenya,Africa,TRUE
51111E1ECE44BA82F8E8C93412DC7648,RACP,09/09/22 12:26:00,Site 147487,No,04/21/22 08:06:00,03/10/22 11:20:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
513E4D6D34D80ABC6F9059073CD5728A,RACP,09/09/22 12:26:00,Site 578674,Yes,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Kenya,Africa,TRUE
514B167FA194EA5D2DF5C260375467EA,RACP,09/09/22 12:26:00,Site 871220,No,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
514D18CAB0BD835F1EF58BC781D74B9C,RACP,09/09/22 12:26:00,Site 472884,Yes,01/01/00 00:00:00,06/27/22 04:48:00,Not Applicable,India,Asia and Pacific,TRUE
5150BB069DFDEC88B11AA4669906054A,RACP,09/09/22 12:26:00,Site 233838,No,01/01/00 00:00:00,08/18/22 15:47:00,B-Low,Brazil,Latin America,TRUE
5165892D8B7C1A01969223CD74BFE702,RACP,09/09/22 12:26:00,Site 241270,,05/04/22 14:55:00,06/06/22 20:13:00,D-High,Canada,North America,TRUE
518139B04C0FA050ED66C4446BF81607,RACP,09/09/22 12:26:00,Site 084760,No,01/01/00 00:00:00,07/19/22 17:17:00,,Guatemala,Latin America,TRUE
51923B0D5C298321273FFF2D9B958AC6,RACP,09/09/22 12:26:00,Site 153426,No,08/24/22 07:42:00,08/24/22 07:42:00,,Sri Lanka,Asia and Pacific,TRUE
51A5092D18D90FBA7AD4E5A52A0405D5,RACP,09/09/22 12:26:00,Site 372980,Yes,04/21/22 08:08:00,12/17/21 14:31:00,Not Applicable,Democratic Republic of Congo,Africa,TRUE
51A5C0FE09009B8F6EE9CA9A79E5ABD0,RACP,09/09/22 12:26:00,Site 618701,Yes,01/01/00 00:00:00,08/24/22 05:03:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
51B8E26E5FF348C8B4F8E7A80909F71C,RACP,09/09/22 12:26:00,Site 561508,No,01/01/00 00:00:00,06/06/22 08:49:00,Not Applicable,Kenya,Africa,TRUE
51D9D179DE7D3B715EC64374DDCEDCAC,RACP,09/09/22 12:26:00,Site 855766,Yes,04/21/22 08:09:00,11/20/21 00:58:00,Not Applicable,Costa Rica,Latin America,TRUE
51EDD736087FD02E6670327738A21EF2,RACP,09/09/22 12:26:00,Site 081361,No,04/21/22 08:07:00,02/10/22 15:36:00,B-Low,Germany,Europe,TRUE
521884A76CFB720B772FEBC09AD6AEF6,RACP,09/09/22 12:26:00,Site 243476,Yes,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
52298A0F7BDF3B334DDDCF3D629AC2B0,RACP,09/09/22 12:26:00,Site 152095,No,04/21/22 08:06:00,03/11/22 18:55:00,B-Low,United States of America (the),North America,TRUE
5245EFC63CF487A06E49611B0727A968,RACP,09/09/22 12:26:00,Site 823246,No,04/21/22 08:05:00,01/01/00 00:00:00,,India,Asia and Pacific,FALSE
5265406EC33E85B89E8FC62E9E1CE91D,RACP,09/09/22 12:26:00,Site 782312,No,04/21/22 08:08:00,12/17/21 14:31:00,Not Applicable,Democratic Republic of Congo,Africa,TRUE
52A3CAA98A91A86905906DEA6C8C8F10,RACP,09/09/22 12:26:00,Site 980696,,06/21/22 06:31:00,07/07/22 20:05:00,D-High,Italy,Europe,TRUE
52D03659966489FFA954EA35F1093E68,RACP,09/09/22 12:26:00,Site 123766,Yes,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
52DE7B8A117894197DAD5FDE8D3C7E24,RACP,09/09/22 12:26:00,Site 527950,No,01/01/00 00:00:00,08/24/22 05:52:00,,Sri Lanka,Asia and Pacific,TRUE
52EBC40FDAB35B3880F3CEDFC896D96D,RACP,09/09/22 12:26:00,Site 346374,No,04/21/22 08:11:00,01/01/00 00:00:00,D-High,Lithuania,Europe,TRUE
5316E10F33E258CC0DA5284DD9FF9FC3,RACP,09/09/22 12:26:00,Site 741976,,08/05/22 18:27:00,08/05/22 20:39:00,Not Applicable,Costa Rica,Latin America,TRUE
5324B32F347578C646FB98553C762982,RACP,09/09/22 12:26:00,Site 582358,Yes,01/01/00 00:00:00,08/24/22 05:03:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
5329F06F4D96424BB9ABD0B73450F3A8,RACP,09/09/22 12:26:00,Site 581728,Yes,06/13/22 13:51:00,06/21/22 21:30:00,Not Applicable,Mexico,Latin America,TRUE
532B98A1687A7D1F2CE91FCA5C874551,RACP,09/09/22 12:26:00,Site 042057,Yes,01/01/00 00:00:00,07/08/22 17:43:00,,Dominican Republic (the),Latin America,TRUE
533716975EE2342138FAC0AE03D56C84,RACP,09/09/22 12:26:00,Site 466158,No,01/01/00 00:00:00,08/22/22 12:22:00,,Italy,Europe,TRUE
537E00C06C44F2372B358365EA3D31A4,RACP,09/09/22 12:26:00,Site 853080,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Turkey,Asia and Pacific,TRUE
53BD9A1C6880729F251C054C3D1214C4,RACP,09/09/22 12:26:00,Site 238158,No,09/02/22 06:00:00,09/02/22 06:21:00,Not Applicable,India,Asia and Pacific,TRUE
54404781728799FAFE73252BB477272D,RACP,09/09/22 12:26:00,Site 705843,No,01/01/00 00:00:00,09/01/22 10:17:00,,India,Asia and Pacific,TRUE
544597BB2C4B9ECA4EA3E45026A60E6A,RACP,09/09/22 12:26:00,Site 333532,No,01/01/00 00:00:00,05/23/22 19:47:00,To Be Determined,Brazil,Latin America,TRUE
546DFB4C0256F0E5E5DEE41542C5CECC,RACP,09/09/22 12:26:00,Site 003293,No,04/27/22 16:26:00,04/27/22 16:32:00,D-High,United Kingdom of Great Britain and Northern Ireland (the),Europe,TRUE
5479228D40AE8CE68BBE46D48A604812,RACP,09/09/22 12:26:00,Site 018046,No,04/21/22 08:08:00,01/13/22 15:07:00,B-Low,Brazil,Latin America,TRUE
54DAADE64B19D52551493EE6F39D0AB9,RACP,09/09/22 12:26:00,Site 422867,No,04/21/22 08:08:00,12/29/21 01:07:00,Not Applicable,Costa Rica,Latin America,TRUE
5533A9BDDC0C4F513B0E1C20894E3EDD,RACP,09/09/22 12:26:00,Site 269040,No,01/01/00 00:00:00,09/08/22 05:03:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
5533ECB2E8AE33477B723E86AAA77B7C,RACP,09/09/22 12:26:00,Site 423947,No,01/01/00 00:00:00,07/01/22 16:53:00,Needs Manual Review,Germany,Europe,TRUE
5547FEBCDB638C6D88831F97771F8D83,RACP,09/09/22 12:26:00,Site 742979,No,04/21/22 08:06:00,03/11/22 18:37:00,B-Low,United States of America (the),North America,TRUE
556A3C359FB0C99512ED3DBE9604F157,RACP,09/09/22 12:26:00,Site 612524,No,01/01/00 00:00:00,05/20/22 21:40:00,,Nicaragua,Latin America,TRUE
55A37FAB0355FBC82CB9C68718FE253C,RACP,09/09/22 12:26:00,Site 028159,,01/01/00 00:00:00,06/17/22 16:30:00,,Ghana,Africa,TRUE
5623C9D66AA743A44589F93FC4E571CA,RACP,09/09/22 12:26:00,Site 670353,,01/01/00 00:00:00,06/17/22 10:29:00,Not Applicable,Côte d'Ivoire,Africa,TRUE
56361D7FBECA7F9D1FC123DBACC4B76D,RACP,09/09/22 12:26:00,Site 070744,No,04/21/22 08:05:00,01/01/00 00:00:00,,China,Asia and Pacific,FALSE
56383AC56DA654E394ABB16918E64459,RACP,09/09/22 12:26:00,Site 062367,No,06/20/22 07:12:00,06/20/22 08:23:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
56CF45ECC8E3598C287D35C25826A9E5,RACP,09/09/22 12:26:00,Site 576686,Yes,05/26/22 06:43:00,05/26/22 08:07:00,Not Applicable,India,Asia and Pacific,TRUE
56D7A88D2585C394ADF8C371AC99E1CC,RACP,09/09/22 12:26:00,Site 689555,,06/29/22 20:55:00,06/29/22 20:55:00,Not Applicable,Colombia,Latin America,TRUE
5714CDC08CD2E9E20335A58FB58496CC,RACP,09/09/22 12:26:00,Site 335524,No,04/21/22 08:06:00,01/01/00 00:00:00,,Canada,North America,FALSE
5741783A32A4C5B8FB5AA5116D06D442,RACP,09/09/22 12:26:00,Site 346434,No,01/01/00 00:00:00,09/01/22 10:17:00,,India,Asia and Pacific,TRUE
5741FE913E514CFFF34CEF001EF37245,RACP,09/09/22 12:26:00,Site 086206,No,01/01/00 00:00:00,08/24/22 05:52:00,,Sri Lanka,Asia and Pacific,TRUE
57487D2A14C46145B5F0FB804A8F901A,RACP,09/09/22 12:26:00,Site 760905,No,04/21/22 08:09:00,01/26/22 19:37:00,B-Low,Japan,Asia and Pacific,TRUE
5752EB9A2907C171B1A38FE46BB7DFF4,RACP,09/09/22 12:26:00,Site 961078,,06/18/22 14:21:00,06/21/22 06:22:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
57B8257D0EFC6562892FD32833916146,RACP,09/09/22 12:26:00,Site 883946,No,01/01/00 00:00:00,06/14/22 12:35:00,,Brazil,Latin America,TRUE
57D2A6378CE69F285E35F06DFEDA2C8F,RACP,09/09/22 12:26:00,Site 291294,No,04/21/22 08:09:00,11/09/21 13:14:00,Not Applicable,Kenya,Africa,TRUE
583910694197D35BE96D2C8CBA5118AA,RACP,09/09/22 12:26:00,Site 092390,No,01/01/00 00:00:00,09/06/22 11:06:00,,Brazil,Latin America,TRUE
585776EC9D8E87AC3ED09A4E9AF0425B,RACP,09/09/22 12:26:00,Site 261889,,06/10/22 21:37:00,06/14/22 06:05:00,Not Applicable,Ethiopia,Africa,TRUE
